Date,State,Deceased,Migrated_Other,Hospitalized,Recovered
09/02/2021,Andaman and Nicobar Islands,0.0,0.0,2.0,0.0
09/02/2021,Andhra Pradesh,0.0,0.0,70.0,115.0
09/02/2021,Arunachal Pradesh,0.0,0.0,0.0,1.0
09/02/2021,Assam,1.0,0.0,27.0,17.0
09/02/2021,Bihar,1.0,0.0,92.0,120.0
09/02/2021,Chandigarh,1.0,0.0,21.0,21.0
09/02/2021,Chhattisgarh,2.0,0.0,206.0,222.0
09/02/2021,Delhi,0.0,0.0,100.0,144.0
09/02/2021,Goa,2.0,0.0,59.0,98.0
09/02/2021,Gujarat,1.0,0.0,234.0,353.0
09/02/2021,Haryana,4.0,0.0,93.0,105.0
09/02/2021,Himachal Pradesh,3.0,0.0,68.0,72.0
09/02/2021,Jammu and Kashmir,0.0,0.0,55.0,55.0
09/02/2021,Jharkhand,0.0,0.0,61.0,35.0
09/02/2021,Karnataka,2.0,0.0,366.0,513.0
09/02/2021,Kerala,19.0,3.0,5214.0,6475.0
09/02/2021,Ladakh,0.0,0.0,5.0,17.0
09/02/2021,Lakshadweep,0.0,1.0,12.0,16.0
09/02/2021,Madhya Pradesh,2.0,0.0,167.0,219.0
09/02/2021,Maharashtra,35.0,6.0,2515.0,2554.0
09/02/2021,Manipur,0.0,0.0,7.0,15.0
09/02/2021,Meghalaya,0.0,0.0,7.0,4.0
09/02/2021,Mizoram,0.0,0.0,3.0,3.0
09/02/2021,Nagaland,0.0,0.0,6.0,3.0
09/02/2021,Odisha,0.0,0.0,105.0,108.0
09/02/2021,Puducherry,0.0,0.0,35.0,37.0
09/02/2021,Punjab,8.0,0.0,185.0,212.0
09/02/2021,Rajasthan,0.0,0.0,90.0,125.0
09/02/2021,Sikkim,0.0,0.0,0.0,4.0
09/02/2021,Tamil Nadu,4.0,0.0,469.0,491.0
09/02/2021,Telangana,1.0,0.0,149.0,186.0
09/02/2021,Tripura,0.0,0.0,1.0,2.0
09/02/2021,Uttar Pradesh,0.0,0.0,107.0,243.0
09/02/2021,Uttarakhand,2.0,3.0,54.0,67.0
09/02/2021,West Bengal,6.0,0.0,146.0,276.0
10/02/2021,Andhra Pradesh,1.0,0.0,50.0,121.0
10/02/2021,Assam,0.0,0.0,11.0,17.0
10/02/2021,Bihar,2.0,0.0,64.0,60.0
10/02/2021,Chandigarh,1.0,0.0,17.0,26.0
10/02/2021,Chhattisgarh,9.0,0.0,222.0,312.0
10/02/2021,Delhi,2.0,0.0,127.0,131.0
10/02/2021,Goa,2.0,0.0,72.0,64.0
10/02/2021,Gujarat,0.0,0.0,255.0,495.0
10/02/2021,Haryana,0.0,0.0,77.0,107.0
10/02/2021,Himachal Pradesh,1.0,-4.0,83.0,49.0
10/02/2021,Jammu and Kashmir,1.0,0.0,45.0,32.0
10/02/2021,Jharkhand,3.0,0.0,45.0,42.0
10/02/2021,Karnataka,3.0,0.0,415.0,322.0
10/02/2021,Kerala,18.0,2.0,5980.0,5745.0
10/02/2021,Ladakh,0.0,0.0,4.0,3.0
10/02/2021,Lakshadweep,0.0,0.0,15.0,25.0
10/02/2021,Madhya Pradesh,2.0,0.0,141.0,175.0
10/02/2021,Maharashtra,30.0,7.0,3451.0,2421.0
10/02/2021,Manipur,0.0,0.0,11.0,39.0
10/02/2021,Meghalaya,0.0,0.0,31.0,4.0
10/02/2021,Mizoram,0.0,0.0,2.0,3.0
10/02/2021,Nagaland,0.0,-1.0,2.0,3.0
10/02/2021,Odisha,0.0,0.0,92.0,81.0
10/02/2021,Puducherry,1.0,0.0,19.0,32.0
10/02/2021,Punjab,14.0,0.0,229.0,180.0
10/02/2021,Rajasthan,3.0,0.0,107.0,89.0
10/02/2021,Sikkim,0.0,0.0,1.0,3.0
10/02/2021,Tamil Nadu,5.0,0.0,479.0,493.0
10/02/2021,Telangana,1.0,0.0,157.0,163.0
10/02/2021,Uttar Pradesh,5.0,0.0,121.0,166.0
10/02/2021,Uttarakhand,1.0,7.0,35.0,110.0
10/02/2021,West Bengal,5.0,0.0,179.0,283.0
11/02/2021,Andhra Pradesh,0.0,0.0,87.0,79.0
11/02/2021,Arunachal Pradesh,0.0,0.0,1.0,0.0
11/02/2021,Assam,0.0,0.0,10.0,23.0
11/02/2021,Bihar,1.0,0.0,57.0,113.0
11/02/2021,Chandigarh,1.0,0.0,13.0,30.0
11/02/2021,Chhattisgarh,4.0,0.0,254.0,848.0
11/02/2021,Delhi,2.0,0.0,142.0,135.0
11/02/2021,Goa,0.0,0.0,45.0,59.0
11/02/2021,Gujarat,2.0,0.0,285.0,302.0
11/02/2021,Haryana,1.0,0.0,106.0,81.0
11/02/2021,Himachal Pradesh,1.0,0.0,36.0,30.0
11/02/2021,Jammu and Kashmir,2.0,0.0,65.0,40.0
11/02/2021,Jharkhand,0.0,0.0,45.0,53.0
11/02/2021,Karnataka,7.0,0.0,430.0,340.0
11/02/2021,Kerala,16.0,4.0,5281.0,5692.0
11/02/2021,Ladakh,0.0,0.0,0.0,8.0
11/02/2021,Lakshadweep,0.0,0.0,6.0,1.0
11/02/2021,Madhya Pradesh,1.0,0.0,169.0,199.0
11/02/2021,Maharashtra,25.0,-112.0,652.0,6107.0
11/02/2021,Manipur,0.0,0.0,7.0,3.0
11/02/2021,Meghalaya,0.0,0.0,7.0,5.0
11/02/2021,Mizoram,0.0,0.0,2.0,2.0
11/02/2021,Nagaland,0.0,0.0,7.0,5.0
11/02/2021,Odisha,0.0,0.0,95.0,60.0
11/02/2021,Puducherry,0.0,0.0,25.0,22.0
11/02/2021,Punjab,7.0,0.0,306.0,187.0
11/02/2021,Rajasthan,2.0,0.0,111.0,174.0
11/02/2021,Sikkim,0.0,1.0,2.0,0.0
11/02/2021,Tamil Nadu,6.0,0.0,481.0,490.0
11/02/2021,Telangana,0.0,0.0,146.0,118.0
11/02/2021,Tripura,0.0,0.0,0.0,2.0
11/02/2021,Uttar Pradesh,0.0,0.0,215.0,151.0
11/02/2021,Uttarakhand,2.0,7.0,48.0,77.0
11/02/2021,West Bengal,5.0,0.0,217.0,286.0
12/02/2021,Andaman and Nicobar Islands,0.0,0.0,0.0,2.0
12/02/2021,Andhra Pradesh,1.0,0.0,68.0,106.0
12/02/2021,Assam,0.0,0.0,8.0,12.0
12/02/2021,Bihar,1.0,0.0,78.0,86.0
12/02/2021,Chandigarh,0.0,0.0,19.0,17.0
12/02/2021,Chhattisgarh,7.0,0.0,229.0,410.0
12/02/2021,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,2.0,0.0
12/02/2021,Delhi,3.0,0.0,141.0,136.0
12/02/2021,Goa,1.0,0.0,39.0,127.0
12/02/2021,Gujarat,1.0,0.0,268.0,281.0
12/02/2021,Haryana,1.0,0.0,104.0,114.0
12/02/2021,Himachal Pradesh,1.0,0.0,30.0,17.0
12/02/2021,Jammu and Kashmir,1.0,0.0,91.0,84.0
12/02/2021,Jharkhand,0.0,0.0,36.0,51.0
12/02/2021,Karnataka,8.0,0.0,380.0,405.0
12/02/2021,Kerala,18.0,1.0,5397.0,5332.0
12/02/2021,Ladakh,0.0,0.0,1.0,3.0
12/02/2021,Lakshadweep,0.0,0.0,1.0,0.0
12/02/2021,Madhya Pradesh,1.0,0.0,161.0,218.0
12/02/2021,Maharashtra,36.0,3.0,3670.0,2422.0
12/02/2021,Manipur,0.0,0.0,11.0,8.0
12/02/2021,Meghalaya,0.0,0.0,1.0,3.0
12/02/2021,Mizoram,0.0,0.0,1.0,2.0
12/02/2021,Nagaland,0.0,0.0,1.0,13.0
12/02/2021,Odisha,0.0,0.0,58.0,71.0
12/02/2021,Puducherry,0.0,0.0,19.0,31.0
12/02/2021,Punjab,8.0,0.0,246.0,162.0
12/02/2021,Rajasthan,1.0,0.0,108.0,85.0
12/02/2021,Sikkim,0.0,0.0,3.0,4.0
12/02/2021,Tamil Nadu,6.0,0.0,483.0,486.0
12/02/2021,Telangana,1.0,0.0,143.0,152.0
12/02/2021,Tripura,0.0,0.0,0.0,2.0
12/02/2021,Uttar Pradesh,2.0,0.0,103.0,189.0
12/02/2021,Uttarakhand,2.0,0.0,49.0,63.0
12/02/2021,West Bengal,4.0,0.0,188.0,264.0
13/02/2021,Andaman and Nicobar Islands,0.0,0.0,2.0,4.0
13/02/2021,Andhra Pradesh,0.0,0.0,54.0,71.0
13/02/2021,Arunachal Pradesh,0.0,0.0,0.0,1.0
13/02/2021,Assam,1.0,0.0,3.0,28.0
13/02/2021,Bihar,2.0,0.0,44.0,80.0
13/02/2021,Chandigarh,1.0,0.0,17.0,35.0
13/02/2021,Chhattisgarh,5.0,0.0,229.0,256.0
13/02/2021,Delhi,0.0,0.0,126.0,138.0
13/02/2021,Goa,1.0,0.0,41.0,51.0
13/02/2021,Gujarat,0.0,0.0,279.0,283.0
13/02/2021,Haryana,4.0,0.0,82.0,70.0
13/02/2021,Himachal Pradesh,1.0,1.0,59.0,38.0
13/02/2021,Jammu and Kashmir,1.0,0.0,60.0,77.0
13/02/2021,Jharkhand,1.0,0.0,41.0,29.0
13/02/2021,Karnataka,4.0,0.0,419.0,430.0
13/02/2021,Kerala,16.0,0.0,5471.0,5835.0
13/02/2021,Ladakh,0.0,0.0,2.0,3.0
13/02/2021,Lakshadweep,0.0,0.0,36.0,15.0
13/02/2021,Madhya Pradesh,0.0,0.0,194.0,227.0
13/02/2021,Maharashtra,38.0,5.0,3611.0,1773.0
13/02/2021,Manipur,0.0,0.0,17.0,7.0
13/02/2021,Meghalaya,0.0,0.0,5.0,3.0
13/02/2021,Mizoram,0.0,0.0,1.0,0.0
13/02/2021,Nagaland,0.0,1.0,7.0,7.0
13/02/2021,Odisha,0.0,0.0,59.0,100.0
13/02/2021,Puducherry,0.0,0.0,24.0,24.0
13/02/2021,Punjab,4.0,0.0,260.0,221.0
13/02/2021,Rajasthan,1.0,0.0,110.0,107.0
13/02/2021,Sikkim,0.0,0.0,0.0,2.0
13/02/2021,Tamil Nadu,5.0,0.0,477.0,482.0
13/02/2021,Telangana,0.0,0.0,151.0,185.0
13/02/2021,Uttar Pradesh,1.0,0.0,88.0,221.0
13/02/2021,Uttarakhand,2.0,11.0,44.0,47.0
13/02/2021,West Bengal,1.0,0.0,185.0,257.0
14/02/2021,Andhra Pradesh,0.0,0.0,55.0,117.0
14/02/2021,Arunachal Pradesh,0.0,0.0,0.0,1.0
14/02/2021,Assam,0.0,0.0,5.0,15.0
14/02/2021,Bihar,1.0,0.0,51.0,78.0
14/02/2021,Chandigarh,1.0,0.0,18.0,13.0
14/02/2021,Chhattisgarh,1.0,0.0,169.0,165.0
14/02/2021,Delhi,2.0,0.0,150.0,158.0
14/02/2021,Goa,1.0,0.0,42.0,79.0
14/02/2021,Gujarat,1.0,0.0,247.0,270.0
14/02/2021,Haryana,0.0,0.0,77.0,70.0
14/02/2021,Himachal Pradesh,2.0,0.0,21.0,132.0
14/02/2021,Jammu and Kashmir,2.0,0.0,73.0,65.0
14/02/2021,Jharkhand,1.0,0.0,41.0,29.0
14/02/2021,Karnataka,2.0,0.0,414.0,486.0
14/02/2021,Kerala,15.0,2.0,4612.0,4692.0
14/02/2021,Ladakh,0.0,0.0,2.0,6.0
14/02/2021,Lakshadweep,0.0,0.0,9.0,2.0
14/02/2021,Madhya Pradesh,5.0,0.0,223.0,205.0
14/02/2021,Maharashtra,40.0,1.0,4092.0,1355.0
14/02/2021,Manipur,0.0,0.0,13.0,4.0
14/02/2021,Meghalaya,0.0,0.0,5.0,22.0
14/02/2021,Mizoram,0.0,0.0,0.0,3.0
14/02/2021,Nagaland,0.0,0.0,6.0,9.0
14/02/2021,Odisha,0.0,0.0,73.0,103.0
14/02/2021,Puducherry,1.0,0.0,8.0,33.0
14/02/2021,Punjab,3.0,0.0,234.0,204.0
14/02/2021,Rajasthan,0.0,0.0,103.0,103.0
14/02/2021,Sikkim,0.0,0.0,2.0,5.0
14/02/2021,Tamil Nadu,6.0,0.0,470.0,479.0
14/02/2021,Telangana,2.0,0.0,146.0,177.0
14/02/2021,Tripura,0.0,0.0,0.0,1.0
14/02/2021,Uttar Pradesh,3.0,0.0,101.0,156.0
14/02/2021,Uttarakhand,0.0,3.0,54.0,1.0
14/02/2021,West Bengal,2.0,0.0,190.0,262.0
15/02/2021,Andhra Pradesh,1.0,0.0,30.0,69.0
15/02/2021,Arunachal Pradesh,0.0,0.0,1.0,1.0
15/02/2021,Assam,2.0,0.0,11.0,16.0
15/02/2021,Bihar,2.0,0.0,44.0,79.0
15/02/2021,Chandigarh,0.0,0.0,26.0,24.0
15/02/2021,Chhattisgarh,5.0,0.0,274.0,488.0
15/02/2021,Delhi,2.0,0.0,141.0,134.0
15/02/2021,Goa,2.0,0.0,40.0,59.0
15/02/2021,Gujarat,0.0,0.0,249.0,280.0
15/02/2021,Haryana,0.0,0.0,108.0,57.0
15/02/2021,Himachal Pradesh,0.0,0.0,21.0,34.0
15/02/2021,Jammu and Kashmir,0.0,0.0,64.0,69.0
15/02/2021,Jharkhand,2.0,0.0,38.0,33.0
15/02/2021,Karnataka,2.0,0.0,368.0,430.0
15/02/2021,Kerala,13.0,1.0,2884.0,5073.0
15/02/2021,Ladakh,0.0,0.0,6.0,3.0
15/02/2021,Lakshadweep,0.0,0.0,1.0,7.0
15/02/2021,Madhya Pradesh,4.0,0.0,203.0,194.0
15/02/2021,Maharashtra,23.0,1.0,3365.0,3105.0
15/02/2021,Manipur,0.0,0.0,8.0,7.0
15/02/2021,Meghalaya,0.0,0.0,0.0,21.0
15/02/2021,Mizoram,1.0,0.0,0.0,1.0
15/02/2021,Nagaland,0.0,0.0,0.0,15.0
15/02/2021,Odisha,1.0,0.0,88.0,83.0
15/02/2021,Puducherry,1.0,0.0,20.0,41.0
15/02/2021,Punjab,10.0,0.0,222.0,217.0
15/02/2021,Rajasthan,0.0,0.0,82.0,126.0
15/02/2021,Sikkim,0.0,0.0,0.0,2.0
15/02/2021,Tamil Nadu,6.0,0.0,455.0,477.0
15/02/2021,Telangana,2.0,0.0,99.0,169.0
15/02/2021,Uttar Pradesh,2.0,0.0,58.0,122.0
15/02/2021,Uttarakhand,0.0,20.0,47.0,99.0
15/02/2021,West Bengal,1.0,0.0,133.0,258.0
16/02/2021,Andaman and Nicobar Islands,0.0,0.0,4.0,5.0
16/02/2021,Andhra Pradesh,0.0,0.0,60.0,140.0
16/02/2021,Assam,0.0,0.0,5.0,14.0
16/02/2021,Bihar,1.0,0.0,56.0,78.0
16/02/2021,Chandigarh,1.0,0.0,29.0,24.0
16/02/2021,Chhattisgarh,6.0,0.0,250.0,378.0
16/02/2021,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,3.0
16/02/2021,Delhi,1.0,0.0,94.0,110.0
16/02/2021,Goa,3.0,0.0,48.0,66.0
16/02/2021,Gujarat,1.0,0.0,263.0,271.0
16/02/2021,Haryana,1.0,0.0,86.0,169.0
16/02/2021,Himachal Pradesh,0.0,0.0,19.0,47.0
16/02/2021,Jammu and Kashmir,0.0,0.0,58.0,46.0
16/02/2021,Jharkhand,-1.0,0.0,32.0,39.0
16/02/2021,Karnataka,6.0,0.0,438.0,344.0
16/02/2021,Kerala,18.0,0.0,4937.0,5439.0
16/02/2021,Ladakh,0.0,0.0,6.0,6.0
16/02/2021,Lakshadweep,0.0,0.0,17.0,15.0
16/02/2021,Madhya Pradesh,3.0,0.0,233.0,221.0
16/02/2021,Maharashtra,39.0,0.0,3663.0,2700.0
16/02/2021,Manipur,0.0,0.0,9.0,2.0
16/02/2021,Meghalaya,0.0,0.0,2.0,30.0
16/02/2021,Mizoram,0.0,0.0,3.0,1.0
16/02/2021,Nagaland,2.0,0.0,1.0,16.0
16/02/2021,Odisha,1.0,0.0,60.0,63.0
16/02/2021,Puducherry,0.0,0.0,20.0,43.0
16/02/2021,Punjab,5.0,0.0,247.0,198.0
16/02/2021,Rajasthan,0.0,0.0,60.0,168.0
16/02/2021,Sikkim,0.0,0.0,3.0,1.0
16/02/2021,Tamil Nadu,7.0,0.0,451.0,470.0
16/02/2021,Telangana,1.0,0.0,129.0,161.0
16/02/2021,Uttar Pradesh,0.0,0.0,105.0,217.0
16/02/2021,Uttarakhand,2.0,6.0,53.0,96.0
16/02/2021,West Bengal,2.0,0.0,151.0,255.0
17/02/2021,Andaman and Nicobar Islands,0.0,0.0,1.0,1.0
17/02/2021,Andhra Pradesh,2.0,0.0,51.0,57.0
17/02/2021,Assam,1.0,0.0,21.0,13.0
17/02/2021,Bihar,1.0,0.0,38.0,82.0
17/02/2021,Chandigarh,1.0,0.0,29.0,19.0
17/02/2021,Chhattisgarh,5.0,0.0,311.0,202.0
17/02/2021,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,2.0,0.0
17/02/2021,Delhi,0.0,0.0,134.0,75.0
17/02/2021,Goa,2.0,0.0,46.0,39.0
17/02/2021,Gujarat,1.0,0.0,278.0,273.0
17/02/2021,Haryana,1.0,0.0,82.0,74.0
17/02/2021,Himachal Pradesh,0.0,0.0,34.0,50.0
17/02/2021,Jammu and Kashmir,0.0,0.0,84.0,56.0
17/02/2021,Jharkhand,0.0,0.0,45.0,39.0
17/02/2021,Karnataka,3.0,0.0,378.0,537.0
17/02/2021,Kerala,16.0,2.0,4892.0,4832.0
17/02/2021,Ladakh,0.0,0.0,3.0,3.0
17/02/2021,Lakshadweep,0.0,0.0,10.0,6.0
17/02/2021,Madhya Pradesh,1.0,0.0,251.0,243.0
17/02/2021,Maharashtra,40.0,6.0,4787.0,3853.0
17/02/2021,Manipur,0.0,0.0,10.0,2.0
17/02/2021,Meghalaya,0.0,0.0,1.0,23.0
17/02/2021,Mizoram,0.0,0.0,1.0,1.0
17/02/2021,Nagaland,0.0,0.0,0.0,5.0
17/02/2021,Odisha,0.0,0.0,75.0,88.0
17/02/2021,Puducherry,2.0,0.0,18.0,27.0
17/02/2021,Punjab,10.0,0.0,341.0,179.0
17/02/2021,Rajasthan,1.0,0.0,101.0,108.0
17/02/2021,Sikkim,0.0,0.0,0.0,1.0
17/02/2021,Tamil Nadu,6.0,0.0,454.0,462.0
17/02/2021,Telangana,1.0,0.0,148.0,150.0
17/02/2021,Tripura,0.0,0.0,2.0,0.0
17/02/2021,Uttar Pradesh,3.0,0.0,57.0,226.0
17/02/2021,Uttarakhand,1.0,6.0,44.0,53.0
17/02/2021,West Bengal,2.0,0.0,133.0,249.0
18/02/2021,Andhra Pradesh,1.0,0.0,67.0,54.0
18/02/2021,Arunachal Pradesh,0.0,0.0,3.0,1.0
18/02/2021,Assam,1.0,0.0,14.0,11.0
18/02/2021,Bihar,2.0,0.0,63.0,68.0
18/02/2021,Chandigarh,0.0,0.0,30.0,22.0
18/02/2021,Chhattisgarh,2.0,0.0,276.0,278.0
18/02/2021,Delhi,2.0,0.0,130.0,153.0
18/02/2021,Goa,0.0,0.0,52.0,51.0
18/02/2021,Gujarat,0.0,0.0,263.0,270.0
18/02/2021,Haryana,1.0,0.0,83.0,94.0
18/02/2021,Himachal Pradesh,0.0,0.0,16.0,69.0
18/02/2021,Jammu and Kashmir,3.0,0.0,87.0,53.0
18/02/2021,Jharkhand,0.0,0.0,39.0,36.0
18/02/2021,Karnataka,6.0,0.0,406.0,306.0
18/02/2021,Kerala,14.0,2.0,4584.0,5193.0
18/02/2021,Ladakh,0.0,0.0,1.0,1.0
18/02/2021,Lakshadweep,0.0,0.0,2.0,3.0
18/02/2021,Madhya Pradesh,2.0,0.0,241.0,193.0
18/02/2021,Maharashtra,38.0,1.0,5427.0,2543.0
18/02/2021,Manipur,0.0,0.0,2.0,10.0
18/02/2021,Meghalaya,0.0,0.0,1.0,24.0
18/02/2021,Mizoram,0.0,0.0,3.0,3.0
18/02/2021,Nagaland,1.0,1.0,1.0,6.0
18/02/2021,Odisha,1.0,0.0,63.0,100.0
18/02/2021,Puducherry,0.0,0.0,20.0,23.0
18/02/2021,Punjab,10.0,0.0,268.0,169.0
18/02/2021,Rajasthan,1.0,0.0,104.0,77.0
18/02/2021,Sikkim,0.0,1.0,5.0,1.0
18/02/2021,Tamil Nadu,6.0,0.0,457.0,470.0
18/02/2021,Telangana,2.0,0.0,163.0,101.0
18/02/2021,Tripura,0.0,0.0,2.0,1.0
18/02/2021,Uttar Pradesh,4.0,0.0,143.0,256.0
18/02/2021,Uttarakhand,1.0,9.0,41.0,30.0
18/02/2021,West Bengal,2.0,0.0,181.0,243.0
19/02/2021,Andaman and Nicobar Islands,0.0,0.0,0.0,4.0
19/02/2021,Andhra Pradesh,1.0,0.0,79.0,77.0
19/02/2021,Assam,0.0,0.0,23.0,19.0
19/02/2021,Bihar,1.0,0.0,67.0,75.0
19/02/2021,Chandigarh,0.0,0.0,19.0,13.0
19/02/2021,Chhattisgarh,3.0,0.0,259.0,222.0
19/02/2021,Delhi,1.0,0.0,158.0,157.0
19/02/2021,Goa,1.0,0.0,45.0,56.0
19/02/2021,Gujarat,1.0,0.0,266.0,277.0
19/02/2021,Haryana,0.0,0.0,93.0,94.0
19/02/2021,Himachal Pradesh,0.0,0.0,32.0,35.0
19/02/2021,Jammu and Kashmir,0.0,0.0,81.0,67.0
19/02/2021,Jharkhand,0.0,0.0,51.0,52.0
19/02/2021,Karnataka,5.0,0.0,386.0,291.0
19/02/2021,Kerala,15.0,0.0,4505.0,4854.0
19/02/2021,Ladakh,0.0,0.0,2.0,9.0
19/02/2021,Lakshadweep,0.0,0.0,9.0,14.0
19/02/2021,Madhya Pradesh,2.0,0.0,295.0,250.0
19/02/2021,Maharashtra,44.0,2.0,6112.0,2159.0
19/02/2021,Manipur,0.0,0.0,5.0,3.0
19/02/2021,Meghalaya,0.0,0.0,5.0,22.0
19/02/2021,Mizoram,0.0,0.0,6.0,1.0
19/02/2021,Nagaland,0.0,0.0,0.0,9.0
19/02/2021,Odisha,1.0,0.0,53.0,92.0
19/02/2021,Puducherry,2.0,0.0,14.0,34.0
19/02/2021,Punjab,8.0,0.0,383.0,214.0
19/02/2021,Rajasthan,1.0,0.0,93.0,98.0
19/02/2021,Sikkim,0.0,0.0,1.0,5.0
19/02/2021,Tamil Nadu,7.0,0.0,448.0,467.0
19/02/2021,Telangana,1.0,0.0,165.0,149.0
19/02/2021,Uttar Pradesh,1.0,0.0,39.0,90.0
19/02/2021,Uttarakhand,2.0,10.0,26.0,68.0
19/02/2021,West Bengal,3.0,0.0,194.0,238.0
20/02/2021,Andaman and Nicobar Islands,0.0,0.0,0.0,1.0
20/02/2021,Andhra Pradesh,0.0,0.0,54.0,70.0
20/02/2021,Assam,0.0,0.0,16.0,18.0
20/02/2021,Bihar,2.0,0.0,57.0,57.0
20/02/2021,Chandigarh,1.0,0.0,26.0,12.0
20/02/2021,Chhattisgarh,2.0,0.0,263.0,198.0
20/02/2021,Delhi,1.0,0.0,152.0,179.0
20/02/2021,Goa,0.0,0.0,57.0,62.0
20/02/2021,Gujarat,0.0,0.0,258.0,270.0
20/02/2021,Haryana,0.0,0.0,111.0,108.0
20/02/2021,Himachal Pradesh,0.0,0.0,22.0,68.0
20/02/2021,Jammu and Kashmir,0.0,0.0,68.0,70.0
20/02/2021,Jharkhand,0.0,0.0,37.0,45.0
20/02/2021,Karnataka,5.0,0.0,490.0,389.0
20/02/2021,Kerala,13.0,4.0,4650.0,5841.0
20/02/2021,Ladakh,0.0,0.0,1.0,2.0
20/02/2021,Lakshadweep,0.0,0.0,5.0,11.0
20/02/2021,Madhya Pradesh,4.0,0.0,257.0,213.0
20/02/2021,Maharashtra,40.0,0.0,6281.0,2567.0
20/02/2021,Manipur,0.0,0.0,3.0,4.0
20/02/2021,Meghalaya,0.0,0.0,1.0,13.0
20/02/2021,Mizoram,0.0,0.0,2.0,4.0
20/02/2021,Nagaland,0.0,0.0,0.0,2.0
20/02/2021,Odisha,0.0,0.0,65.0,73.0
20/02/2021,Puducherry,0.0,0.0,29.0,18.0
20/02/2021,Punjab,8.0,0.0,352.0,264.0
20/02/2021,Rajasthan,1.0,0.0,98.0,66.0
20/02/2021,Sikkim,0.0,0.0,1.0,2.0
20/02/2021,Tamil Nadu,6.0,0.0,438.0,459.0
20/02/2021,Telangana,0.0,0.0,157.0,157.0
20/02/2021,Tripura,0.0,0.0,35.0,0.0
20/02/2021,Uttar Pradesh,2.0,0.0,114.0,200.0
20/02/2021,Uttarakhand,0.0,-68.0,-374.0,-265.0
20/02/2021,West Bengal,4.0,0.0,193.0,235.0
21/02/2021,Andhra Pradesh,0.0,0.0,88.0,72.0
21/02/2021,Assam,0.0,0.0,9.0,18.0
21/02/2021,Bihar,1.0,0.0,94.0,58.0
21/02/2021,Chandigarh,0.0,0.0,28.0,11.0
21/02/2021,Chhattisgarh,5.0,0.0,153.0,138.0
21/02/2021,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,2.0
21/02/2021,Delhi,2.0,0.0,145.0,97.0
21/02/2021,Goa,0.0,0.0,39.0,44.0
21/02/2021,Gujarat,1.0,0.0,283.0,264.0
21/02/2021,Haryana,0.0,0.0,121.0,76.0
21/02/2021,Himachal Pradesh,1.0,0.0,19.0,36.0
21/02/2021,Jammu and Kashmir,0.0,0.0,84.0,63.0
21/02/2021,Jharkhand,1.0,0.0,31.0,36.0
21/02/2021,Karnataka,2.0,0.0,413.0,353.0
21/02/2021,Kerala,15.0,3.0,4070.0,4345.0
21/02/2021,Ladakh,0.0,0.0,0.0,1.0
21/02/2021,Lakshadweep,0.0,0.0,3.0,12.0
21/02/2021,Madhya Pradesh,4.0,0.0,299.0,238.0
21/02/2021,Maharashtra,35.0,2.0,6971.0,2417.0
21/02/2021,Manipur,0.0,0.0,4.0,8.0
21/02/2021,Meghalaya,0.0,0.0,0.0,4.0
21/02/2021,Mizoram,0.0,0.0,2.0,0.0
21/02/2021,Nagaland,0.0,0.0,1.0,6.0
21/02/2021,Odisha,0.0,0.0,58.0,54.0
21/02/2021,Puducherry,1.0,0.0,23.0,18.0
21/02/2021,Punjab,6.0,0.0,348.0,206.0
21/02/2021,Rajasthan,0.0,0.0,82.0,137.0
21/02/2021,Sikkim,0.0,0.0,4.0,5.0
21/02/2021,Tamil Nadu,3.0,0.0,452.0,460.0
21/02/2021,Telangana,1.0,0.0,163.0,146.0
21/02/2021,Uttar Pradesh,1.0,0.0,79.0,141.0
21/02/2021,Uttarakhand,1.0,10.0,30.0,16.0
21/02/2021,West Bengal,3.0,0.0,182.0,233.0
22/02/2021,Andaman and Nicobar Islands,0.0,0.0,1.0,0.0
22/02/2021,Andhra Pradesh,0.0,0.0,41.0,71.0
22/02/2021,Assam,0.0,0.0,14.0,18.0
22/02/2021,Bihar,1.0,0.0,84.0,59.0
22/02/2021,Chandigarh,1.0,0.0,38.0,18.0
22/02/2021,Chhattisgarh,6.0,0.0,274.0,382.0
22/02/2021,Delhi,1.0,0.0,128.0,157.0
22/02/2021,Goa,0.0,0.0,29.0,53.0
22/02/2021,Gujarat,1.0,0.0,315.0,272.0
22/02/2021,Haryana,0.0,0.0,106.0,93.0
22/02/2021,Himachal Pradesh,0.0,0.0,18.0,25.0
22/02/2021,Jammu and Kashmir,0.0,0.0,58.0,44.0
22/02/2021,Jharkhand,1.0,0.0,41.0,45.0
22/02/2021,Karnataka,5.0,0.0,317.0,287.0
22/02/2021,Kerala,16.0,4.0,2212.0,5037.0
22/02/2021,Ladakh,0.0,0.0,1.0,3.0
22/02/2021,Lakshadweep,0.0,0.0,15.0,11.0
22/02/2021,Madhya Pradesh,0.0,0.0,294.0,241.0
22/02/2021,Maharashtra,18.0,0.0,5210.0,5035.0
22/02/2021,Manipur,0.0,0.0,3.0,34.0
22/02/2021,Meghalaya,0.0,0.0,2.0,2.0
22/02/2021,Mizoram,0.0,0.0,0.0,2.0
22/02/2021,Nagaland,0.0,0.0,0.0,1.0
